,date,instrument,ROE,Free_Cash_Flow,EPS,Net_Profit_Qoq,PE_TTM,Market_Cap,Holder_Avg_Pct,return_5,rank_return_5,rank_avg_amount_5,amount,open,close
441312,2022/3/17,600048.SHA,7.4458,-85201813504,1.13,-57.8664,6.702019,1.84821E+11,0.005012783,0.9519112,0.22584055,0.98118395,2002830550,359.27573,355.36304
441313,2022/3/18,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.3704853,2.03255E+11,0.005012783,1.0507425,0.8786213,0.98436177,2019119702,349.83926,390.80728
441314,2022/3/21,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.235924,1.99545E+11,0.005012783,1.0271103,0.7948447,0.98648363,1787800161,386.8946,383.6724
441315,2022/3/22,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.4746614,2.06128E+11,0.005012783,1.0538555,0.7913851,0.9873391,2237476908,376.99783,396.33105
441316,2022/3/23,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.4790025,2.06248E+11,0.005012783,1.171312,0.9240506,0.98903185,2040659410,396.33105,396.56122
441317,2022/3/24,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.409551,2.04333E+11,0.005012783,1.1387591,0.929943,0.9879772,863914288,389.42633,392.8787
441318,2022/3/25,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.2793307,2.00742E+11,0.005012783,1.0861399,0.8942815,0.98713624,1167581506,389.19617,385.97397
441319,2022/3/28,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.353122,2.02777E+11,0.005012783,0.9976443,0.59245205,0.98903877,1603628649,384.59302,389.88666
441320,2022/3/29,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.2923527,2.01101E+11,0.005012783,1.0077984,0.78646713,0.98673403,1044556348,384.13272,386.66446
441321,2022/3/30,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.6916957,2.12113E+11,0.005012783,1.029036,0.8393346,0.98631865,2174048573,388.96603,407.83893
441322,2022/3/31,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.6830144,2.11874E+11,0.005012783,1.027278,0.82764435,0.9852539,1777714796,407.3786,407.3786
441323,2022/4/1,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.9043894,2.17979E+11,0.005012783,1.0667838,0.8984408,0.9896799,2460832403,403.46594,419.11664
441324,2022/4/6,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.9434557,2.19056E+11,0.005012783,1.0912343,0.91129375,0.990731,2422593741,421.18805,421.18805
441325,2022/4/7,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.648289,2.10916E+11,0.005012783,1.0401417,0.8438685,0.9901032,1597745697,415.20398,405.53735
441326,2022/4/8,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.9043894,2.17979E+11,0.005012783,1.0839286,0.9111392,0.9913684,1773260162,403.23578,419.11664
441327,2022/4/11,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.7828503,2.14627E+11,0.005012783,1.0118511,0.82312065,0.9905263,1502007399,412.9024,412.67224
441328,2022/4/12,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.444277,2.0529E+11,0.005012783,0.9689266,0.5576599,0.99179465,1747179666,414.5135,394.71997
441329,2022/4/13,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.71774,2.12832E+11,0.005012783,0.9763866,0.6876972,0.99116904,2009314709,394.71997,409.21988
441330,2022/4/14,600048.SHA,7.4458,-85201813504,1.13,-57.8664,8.216919,2.26597E+11,0.005012783,1.0344263,0.9033004,0.991805,2689551229,408.0691,435.688
441331,2022/4/15,600048.SHA,7.4458,-85201813504,1.13,-57.8664,8.386206,2.31266E+11,0.005012783,1.0964813,0.96740276,0.99390244,2472632596,428.5531,444.66412
441332,2022/4/18,600048.SHA,7.4458,-85201813504,1.13,-57.8664,7.982522,2.20134E+11,0.005012783,1.0098847,0.8045445,0.99368954,1925229907,434.5372,423.2595
441333,2022/4/19,600048.SHA,14.5761,18012700672,2.29,320.1838,8.033267,2.20014E+11,0.006516144,1.0250976,0.7173502,0.99495584,1825888922,425.7912,423.02933
441334,2022/4/20,600048.SHA,14.5761,18012700672,2.29,320.1838,7.618055,2.08642E+11,0.006516144,1.0163265,0.804855,0.9960084,3206246689,423.48962,401.16437
441335,2022/4/21,600048.SHA,14.5761,18012700672,2.29,320.1838,7.6530204,2.096E+11,0.006516144,0.98481435,0.7396052,0.99601007,1693446860,398.17233,403.0056
441336,2022/4/22,600048.SHA,14.5761,18012700672,2.29,320.1838,7.771028,2.12832E+11,0.006516144,0.9392499,0.5253098,0.9964308,2088522574,397.02155,409.21988
441337,2022/4/25,600048.SHA,14.5761,18012700672,2.29,320.1838,7.425746,2.03375E+11,0.006516144,0.8793996,0.53495693,0.99496114,2035850681,402.54532,391.03745
441338,2022/4/26,600048.SHA,14.5761,18012700672,2.29,320.1838,7.679244,2.10318E+11,0.006516144,0.9554105,0.92037815,0.99517316,1859099741,392.4184,404.38657
441339,2022/4/27,600048.SHA,14.5761,18012700672,2.29,320.1838,7.3339624,2.00861E+11,0.006516144,0.91294885,0.7855493,0.99580187,2522481780,401.39453,386.20413
441340,2022/4/28,600048.SHA,14.5761,18012700672,2.29,320.1838,7.7797694,2.13071E+11,0.006516144,1.0212277,0.95583594,0.9934847,2164837555,390.11682,409.68018
441341,2022/4/29,600048.SHA,14.5761,18012700672,2.29,320.1838,7.9196305,2.16902E+11,0.006516144,1.0348372,0.8948254,0.99432534,2692736832,405.07703,417.04523
441342,2022/5/5,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.6577396,2.09959E+11,0.007596937,0.9865017,0.6850159,0.99383765,2303762291,418.42618,403.6961
441343,2022/5/6,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.1556644,1.96193E+11,0.007596937,0.9646851,0.19367088,0.9940941,1857214291,391.95807,377.228
441344,2022/5/9,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.103274,1.94757E+11,0.007596937,0.92601025,0.037763715,0.9943038,1304318978,372.62485,374.4661
441345,2022/5/10,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.18186,1.96911E+11,0.007596937,0.98033375,0.089605734,0.99452055,2536987656,367.33124,378.60895
441346,2022/5/11,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.9111757,1.8949E+11,0.007596937,0.88932586,0.011591149,0.9947357,2600079993,374.4661,364.33917
441347,2022/5/12,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.8107605,1.86736E+11,0.007596937,0.86092716,0.010741365,0.9938922,1938048716,365.9503,359.04556
441348,2022/5/13,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.242982,1.98587E+11,0.007596937,0.9458381,0.030947369,0.9934751,2572346408,365.48996,381.83115
441349,2022/5/16,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.3957877,2.02777E+11,0.007596937,1.033557,0.37263158,0.99473685,2651642909,394.9501,389.88666
441350,2022/5/17,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.400153,2.02896E+11,0.007596937,1.0417948,0.63165647,0.994317,1350312063,384.13272,390.11682
441351,2022/5/18,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.3215675,2.00742E+11,0.007596937,1.0194528,0.5091598,0.9930512,1319535488,388.27554,385.97397
441352,2022/5/19,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.5049343,2.05769E+11,0.007596937,1.0859128,0.8727617,0.9930512,1573434759,379.9899,395.6406
441353,2022/5/20,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.4394464,2.03974E+11,0.007596937,1.0923077,0.8695012,0.9922138,1598708966,402.77548,392.18823
441354,2022/5/23,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.0246882,1.92602E+11,0.007596937,0.9698613,0.07009051,0.9928436,2590509163,391.2676,370.32327
441355,2022/5/24,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.063981,1.93679E+11,0.007596937,0.95513576,0.20421052,0.9890549,1535786956,368.48203,372.39468
441356,2022/5/25,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.0814447,1.94158E+11,0.007596937,0.95693207,0.10811948,0.9880151,901412995,372.39468,373.3153
441357,2022/5/26,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.173128,1.96672E+11,0.007596937,0.9797257,0.23928571,0.9873949,1341276341,372.855,378.14862
441358,2022/5/27,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.1207376,1.95235E+11,0.007596937,0.9488075,0.11517444,0.98760766,1088415671,376.53754,375.38675
441359,2022/5/30,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.9242735,1.89849E+11,0.007596937,0.9307512,0.06801008,0.9882452,1426827478,372.16452,365.02966
441360,2022/5/31,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.7714677,1.85659E+11,0.007596937,0.9639528,0.19287212,0.98784834,2363333362,362.95822,356.97415
441361,2022/6/1,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.876249,1.88532E+11,0.007596937,0.973424,0.062211983,0.9872251,1317372669,356.97415,362.49792
441362,2022/6/2,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.6797843,1.83145E+11,0.007596937,0.9432799,0.050471205,0.9880678,1855641381,359.04556,352.14084
441363,2022/6/6,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.518247,1.78716E+11,0.007596937,0.90870357,0.013790222,0.99164575,3197161485,347.76785,343.625
441364,2022/6/7,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.671053,1.82906E+11,0.007596937,0.9368485,0.02901879,0.99185807,1712574843,341.0933,351.6805
441365,2022/6/8,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.5837355,1.80512E+11,0.007596937,0.9508196,0.051983297,0.9914405,1946273589,350.99005,347.07736
441366,2022/6/9,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.802029,1.86497E+11,0.007596937,1.0045131,0.5404051,0.9910211,2458566471,346.3869,358.58524
441367,2022/6/10,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.7801995,1.85899E+11,0.007596937,0.9860317,0.2743012,0.99019814,1434577089,356.744,357.43445
441368,2022/6/13,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.4745884,1.77519E+11,0.007596937,0.969281,0.20295896,0.989592,1781739414,353.29163,341.32343
441369,2022/6/14,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.6099305,1.8123E+11,0.007596937,1.0140656,0.71735054,0.98583627,1404991623,339.48218,348.4583
441370,2022/6/15,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.9286394,1.89968E+11,0.007596937,1.0386126,0.83198,0.9866861,2963580268,348.22815,365.2598
441371,2022/6/16,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.8063946,1.86617E+11,0.007596937,1.0338197,0.7917968,0.98584515,1585705302,365.48996,358.8154
441372,2022/6/17,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.802029,1.86497E+11,0.007596937,1,0.27912065,0.9820833,1170895849,357.43445,358.58524
441373,2022/6/20,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.011591,1.92243E+11,0.007596937,1.0341276,0.639317,0.9837568,2376865730,362.7281,369.6328
441374,2022/6/21,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.103274,1.94757E+11,0.007596937,1.0971005,0.9177768,0.98626715,2479259611,371.01373,374.4661
441375,2022/6/22,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.002859,1.92003E+11,0.007596937,1.0594451,0.85514796,0.9860358,1166244517,374.69626,369.1725
441376,2022/6/23,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.23425,1.98348E+11,0.007596937,1.0441084,0.7051469,0.98395497,1362694768,369.40265,381.37082
441377,2022/6/24,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.0858107,1.94278E+11,0.007596937,1.041052,0.6746611,0.9835348,1576154960,379.75974,373.54547
441378,2022/6/27,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.242982,1.98587E+11,0.007596937,1.0648267,0.78486556,0.9860358,1889106970,374.0058,381.83115
441379,2022/6/28,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.0552497,1.9344E+11,0.007596937,1.0062267,0.30692244,0.98415345,1649170346,378.8391,371.9344
441380,2022/6/29,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.552959,2.07086E+11,0.007596937,1.0633068,0.8501982,0.98540753,3211690817,372.16452,398.17233
441381,2022/6/30,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.6228127,2.09001E+11,0.007596937,1.0885286,0.8319433,0.985619,2001350429,402.77548,401.85483
441382,2022/7/1,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.6490083,2.09719E+11,0.007596937,1.0573325,0.8039992,0.9860533,2102628181,402.085,403.23578
441383,2022/7/4,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.6053495,2.08522E+11,0.007596937,1.073321,0.8676532,0.98707795,1766034083,401.39453,400.9342
441384,2022/7/5,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.4263487,2.03615E+11,0.007596937,1.0253164,0.755625,0.989375,2770037995,397.48184,391.49774
441385,2022/7/6,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.072713,1.93919E+11,0.007596937,1.0378639,0.8821325,0.9885512,1184225382,391.73602,386.01727
441386,2022/7/7,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.0246882,1.92602E+11,0.007596937,0.96288997,0.21965438,0.9848075,1085809680,391.49774,383.39615
441387,2022/7/8,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.0814447,1.94158E+11,0.007596937,0.96177477,0.23100936,0.9827335,1098309990,383.63443,386.49384
441388,2022/7/11,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.937371,1.90208E+11,0.007596937,0.93898046,0.14401665,0.9783559,1145872742,381.72818,378.63052
441389,2022/7/12,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.077079,1.94038E+11,0.007596937,0.96338886,0.52175725,0.9777362,1203321924,379.1071,386.25555
441390,2022/7/13,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.247348,1.98707E+11,0.007596937,1.010347,0.7377732,0.97420967,1753735259,390.54462,395.54855
441391,2022/7/14,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.2560797,1.98946E+11,0.007596937,1.0259259,0.7454281,0.9796427,1982650229,392.4509,396.02512
441392,2022/7/15,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.791922,1.88891E+11,0.007596937,0.9807334,0.5933541,0.98318803,2469435721,400.3142,376.0094
441393,2022/7/18,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.0975156,1.9739E+11,0.007596937,1.0166461,0.7039419,0.98589504,1800748311,376.24768,392.92746
441394,2022/7/19,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.10182,1.9751E+11,0.007596937,1.038389,0.7091286,0.98631275,1347828801,389.82977,393.16574
441395,2022/7/20,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.037258,1.95714E+11,0.007596937,1.0086366,0.2911655,0.9865257,803402664,392.2126,389.5915
441396,2022/7/21,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.791922,1.88891E+11,0.007596937,0.9506024,0.07483416,0.98466,1530720586,388.87665,376.0094
441397,2022/7/22,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.7273602,1.87096E+11,0.007596937,0.94043326,0.05659204,0.9838409,940821774,377.2008,372.43518
441398,2022/7/25,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.9296546,1.92722E+11,0.007596937,1.0202788,0.45011407,0.97988385,1316214620,376.48596,383.63443
441399,2022/7/26,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.329939,2.03854E+11,0.007596937,1.032747,0.7108808,0.9827979,2090064838,381.72818,405.79468
441400,2022/7/27,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.4117174,2.06128E+11,0.007596937,1.0436363,0.7925389,0.98507774,1621333628,402.69702,410.32205
441401,2022/7/28,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.3084183,2.03255E+11,0.007596937,1.0385321,0.7716062,0.9863213,1208269755,406.9861,404.60327
441402,2022/7/29,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.175086,1.99547E+11,0.007596937,1.0564005,0.8391377,0.98611975,1231376506,401.7439,397.21652
441403,2022/8/1,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.99431,1.9452E+11,0.007596937,1.0396672,0.73907644,0.9884106,2066114274,396.97824,387.20868
441404,2022/8/2,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.903922,1.92006E+11,0.007596937,0.9962733,0.66735625,0.9890383,1541558297,383.15787,382.20474
441405,2022/8/3,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.6241493,1.84225E+11,0.007596937,0.9036994,0.10008271,0.9859417,1653158056,381.96646,366.7164
441406,2022/8/4,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.5983243,1.83507E+11,0.007596937,0.89024395,0.030597478,0.98491114,1084517102,366.00156,365.2867
441407,2022/8/5,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.611237,1.83866E+11,0.007596937,0.90459365,0.05954104,0.98326445,933785687,365.2867,366.00156
441408,2022/8/8,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.503632,1.80873E+11,0.007596937,0.90641874,0.025614543,0.9836844,1260958163,366.00156,360.0445
441409,2022/8/9,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.5122404,1.81113E+11,0.007596937,0.9310769,0.067740604,0.9779108,778269125,358.8531,360.52106
441410,2022/8/10,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.4218526,1.78599E+11,0.007596937,0.9301745,0.02953325,0.9739777,833626226,359.8062,355.51712
441411,2022/8/11,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.576803,1.82908E+11,0.007596937,0.9928525,0.08491736,0.96984094,955966941,357.18512,364.0953
441412,2022/8/12,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.6930165,1.8614E+11,0.007596937,1.0143509,0.26414704,0.9674025,971805723,362.18903,370.5289
441413,2022/8/15,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.7317543,1.87218E+11,0.007596937,1.0182291,0.4434352,0.9713284,1284963385,367.66953,372.67346
441414,2022/8/16,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.770492,1.88295E+11,0.007596937,1.0410324,0.7126958,0.9655883,816295933,375.77112,374.818
441415,2022/8/17,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.041656,1.95836E+11,0.007596937,1.0812955,0.8763397,0.9721879,1715739783,374.818,389.82977
441416,2022/8/18,600048.SHA,1.2863,-64667148288,0.21,-81.6673,6.977093,1.94041E+11,0.007596937,1.0864612,0.88032955,0.9734404,781929633,390.06805,386.25555
441417,2022/8/19,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.2353444,2.01223E+11,0.007596937,1.1001309,0.9322627,0.97653836,1578586353,386.49384,400.5525
441418,2022/8/22,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.1879983,1.99906E+11,0.007596937,1.073955,0.8824619,0.9771558,991393326,399.59937,397.93137
441419,2022/8/23,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.0846977,1.97033E+11,0.007596937,1.0524296,0.82691914,0.9738737,1041917844,397.93137,392.2126
441420,2022/8/24,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.067481,1.96555E+11,0.007596937,1.0438652,0.8963176,0.9728563,975554549,392.4509,391.25946
441421,2022/8/25,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.2697783,2.02181E+11,0.007596937,1.0323961,0.88178456,0.96960986,1215031812,395.54855,402.45874
441422,2022/8/26,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.17939,1.99667E+11,0.007596937,1.0289944,0.8716633,0.9706546,736139882,401.5056,397.4548
441423,2022/8/29,600048.SHA,1.2863,-64667148288,0.21,-81.6673,7.149261,1.98829E+11,0.007596937,0.9881023,0.58502567,0.96678287,702731742,392.68918,395.78683
441424,2022/8/30,600048.SHA,5.484,34202810368,0.9,227.779,7.2683043,2.02899E+11,0.006894507,1.0149701,0.81505024,0.9678147,904608097,396.73996,403.88843
441425,2022/8/31,600048.SHA,5.484,34202810368,0.9,227.779,7.4183874,2.07089E+11,0.006894507,1.0510328,0.9508096,0.969256,1409226004,403.88843,412.2283
441426,2022/9/1,600048.SHA,5.484,34202810368,0.9,227.779,7.4226756,2.07208E+11,0.006894507,1.0542022,0.9259791,0.97336066,1137011143,411.27518,412.46658
441427,2022/9/2,600048.SHA,5.484,34202810368,0.9,227.779,7.298321,2.03737E+11,0.006894507,1.0076969,0.7042196,0.97502047,1099681317,413.4197,405.5564
441428,2022/9/5,600048.SHA,5.484,34202810368,0.9,227.779,7.384083,2.06131E+11,0.006894507,1.0323741,0.82063884,0.9781007,1053455280,407.46268,410.32205
441429,2022/9/6,600048.SHA,5.484,34202810368,0.9,227.779,7.559894,2.11039E+11,0.006894507,1.0614088,0.9254862,0.9848516,1667329699,410.08377,420.0916
441430,2022/9/7,600048.SHA,5.484,34202810368,0.9,227.779,7.5255895,2.10081E+11,0.006894507,1.0353982,0.83643806,0.9836401,855442664,418.18536,418.18536
441431,2022/9/8,600048.SHA,5.484,34202810368,0.9,227.779,7.5384536,2.1044E+11,0.006894507,1.0161849,0.54876304,0.9828326,951370245,418.9002,418.9002
441432,2022/9/9,600048.SHA,5.484,34202810368,0.9,227.779,7.9200935,2.21094E+11,0.006894507,1.0670133,0.85550785,0.9899959,2486154980,416.75568,440.10733
441433,2022/9/13,600048.SHA,5.484,34202810368,0.9,227.779,7.757146,2.16545E+11,0.006894507,1.0628673,0.8696895,0.98978966,1348840687,436.5331,431.0526
441434,2022/9/14,600048.SHA,5.484,34202810368,0.9,227.779,7.7785864,2.17144E+11,0.006894507,1.0534263,0.870533,0.9906065,1279893857,428.90808,432.24402
441435,2022/9/15,600048.SHA,5.484,34202810368,0.9,227.779,8.08304,2.25643E+11,0.006894507,1.0692003,0.955047,0.99121374,1927984183,436.05655,449.16205
441436,2022/9/16,600048.SHA,5.484,34202810368,0.9,227.779,7.7399936,2.16067E+11,0.006894507,1.0284901,0.92849845,0.9944875,2391452357,447.97064,430.0995
441437,2022/9/19,600048.SHA,5.484,34202810368,0.9,227.779,7.907229,2.20735E+11,0.006894507,1.0489192,0.95304203,0.99551296,1543996495,428.43152,439.3925
441438,2022/9/20,600048.SHA,5.484,34202810368,0.9,227.779,7.5641823,2.11159E+11,0.006894507,0.95506227,0.63764274,0.99531186,1991075104,440.5839,420.3299
441439,2022/9/21,600048.SHA,5.484,34202810368,0.9,227.779,7.6456556,2.13433E+11,0.006894507,0.9856274,0.8310921,0.9957221,1123776378,420.3299,424.85727
441440,2022/9/22,600048.SHA,5.484,34202810368,0.9,227.779,7.5127254,2.09722E+11,0.006894507,0.9658214,0.6869778,0.99551755,1436822266,425.33383,417.47052
441441,2022/9/23,600048.SHA,5.484,34202810368,0.9,227.779,7.5255895,2.10081E+11,0.006894507,0.9310345,0.25687513,0.9944999,987855419,415.56427,418.18536
441442,2022/9/26,600048.SHA,5.484,34202810368,0.9,227.779,7.585623,2.11757E+11,0.006894507,0.9800554,0.71908736,0.992674,1155124888,424.14243,421.52133
441443,2022/9/27,600048.SHA,5.484,34202810368,0.9,227.779,7.5770464,2.11518E+11,0.006894507,0.9582429,0.12983313,0.9912513,1085098187,422.23618,421.04474
441444,2022/9/28,600048.SHA,5.484,34202810368,0.9,227.779,7.5127254,2.09722E+11,0.006894507,0.9931973,0.8352319,0.9873984,812062535,418.9002,417.47052
441445,2022/9/29,600048.SHA,5.484,34202810368,0.9,227.779,7.409811,2.06849E+11,0.006894507,0.9691531,0.72773486,0.988209,997017333,417.7088,411.75174
441446,2022/9/30,600048.SHA,5.484,34202810368,0.9,227.779,7.718553,2.15468E+11,0.006894507,1.0273973,0.92607284,0.9898353,1712173406,420.80646,428.90808
441447,2022/10/10,600048.SHA,5.484,34202810368,0.9,227.779,7.855772,2.19299E+11,0.006894507,1.0438746,0.94025606,0.9932995,2049241050,424.14243,436.5331
441448,2022/10/11,600048.SHA,5.484,34202810368,0.9,227.779,7.6713843,2.14151E+11,0.006894507,1.0113058,0.83285946,0.9935065,1051209014,436.5331,426.28696
441449,2022/10/12,600048.SHA,5.484,34202810368,0.9,227.779,7.774298,2.17024E+11,0.006894507,1.0260328,0.89285713,0.99269927,1056581690,423.90414,432.00574
441450,2022/10/13,600048.SHA,5.484,34202810368,0.9,227.779,7.5813346,2.11637E+11,0.006894507,1.0091325,0.525355,0.99432397,1684132388,428.90808,421.28305
441451,2022/10/14,600048.SHA,5.484,34202810368,0.9,227.779,7.396947,2.0649E+11,0.006894507,0.9982639,0.18338399,0.9945322,1880827424,421.28305,411.0369
441452,2022/10/17,600048.SHA,5.484,34202810368,0.9,227.779,7.3283377,2.04575E+11,0.006894507,0.9494445,0.032218844,0.99351835,1479980532,405.5564,407.2244
441453,2022/10/18,600048.SHA,5.484,34202810368,0.9,227.779,7.199695,2.00984E+11,0.006894507,0.9164847,0.006684221,0.9912938,1106480073,407.2244,400.07593
441454,2022/10/19,600048.SHA,5.484,34202810368,0.9,227.779,7.2339997,2.01941E+11,0.006894507,0.94298494,0.017405383,0.9904916,940729005,399.59937,401.98218
441455,2022/10/20,600048.SHA,5.484,34202810368,0.9,227.779,7.1182213,1.98709E+11,0.006894507,0.9156095,0.016791422,0.99049735,1060228357,401.7439,395.54855
441456,2022/10/21,600048.SHA,5.484,34202810368,0.9,227.779,7.1911187,2.00744E+11,0.006894507,0.9485294,0.05195068,0.9894907,1346598334,397.93137,399.59937
441457,2022/10/24,600048.SHA,5.484,34202810368,0.9,227.779,6.9638505,1.944E+11,0.006894507,0.9414493,0.13540825,0.9888844,1505906466,393.40402,386.9704
441458,2022/10/25,600048.SHA,5.484,34202810368,0.9,227.779,6.9252577,1.93323E+11,0.006894507,0.944997,0.24949454,0.9876743,1147468452,387.68524,384.82584
441459,2022/10/26,600048.SHA,5.484,34202810368,0.9,227.779,6.642244,1.85422E+11,0.006894507,0.9225729,0.08166566,0.98969907,1752722192,383.63443,369.0992
441460,2022/10/27,600048.SHA,5.484,34202810368,0.9,227.779,6.7322936,1.87936E+11,0.006894507,0.9306461,0.09794023,0.9892973,1080774116,369.81406,374.10315
441461,2022/10/28,600048.SHA,5.484,34202810368,0.9,227.779,6.5736346,1.83507E+11,0.006894507,0.923494,0.19963665,0.988696,985624309,374.10315,365.2867
441462,2022/10/31,600048.SHA,6.598,-61524148224,1.09,-72.6572,6.1413374,1.65192E+11,0.009116103,0.82289803,0.016357027,0.99010503,2495909822,353.84915,328.82953
441463,2022/11/1,600048.SHA,6.598,-61524148224,1.09,-72.6572,6.0567827,1.62918E+11,0.009116103,0.8380542,0.01029887,0.99233097,3366806582,325.49356,324.30215
441464,2022/11/2,600048.SHA,6.598,-61524148224,1.09,-72.6572,6.2169914,1.67227E+11,0.009116103,0.8650155,0.012515139,0.9929407,2086048643,319.05994,332.8803
441465,2022/11/3,600048.SHA,6.598,-61524148224,1.09,-72.6572,6.079034,1.63516E+11,0.009116103,0.88185924,0.017947167,0.9929435,1303373973,327.16153,325.49356
441466,2022/11/4,600048.SHA,6.598,-61524148224,1.09,-72.6572,6.2570434,1.68304E+11,0.009116103,0.8955414,0.010076582,0.9925463,1475325053,324.54044,335.02487
441467,2022/11/7,600048.SHA,6.598,-61524148224,1.09,-72.6572,6.248143,1.68065E+11,0.009116103,0.91585124,0.006847936,0.9915476,1118703974,334.31,334.54828
